Open, Close, Max, Min, Volume, Creation Time
119.760, 119.765, 119.820, 119.503, 899992.000, 1727706116621
119.761, 119.660, 119.840, 119.532, 687229.000, 1727706176621
119.660, 119.658, 119.770, 119.570, 787414.000, 1727706236621
119.658, 119.485, 119.706, 119.460, 1119152.000, 1727706296621
119.480, 119.289, 119.593, 119.280, 1308670.000, 1727706356622
119.282, 119.805, 119.810, 119.272, 1584888.000, 1727706416621
119.805, 119.893, 119.940, 119.494, 1199395.000, 1727706476621
119.890, 119.900, 119.910, 119.597, 964232.000, 1727706536622
119.906, 120.109, 120.110, 119.630, 1527896.000, 1727706596622
120.110, 120.090, 120.180, 119.722, 1306597.000, 1727706656621
120.090, 119.980, 120.141, 119.768, 1030069.000, 1727706716622
119.980, 119.925, 120.083, 119.860, 975155.000, 1727706776622
119.929, 120.009, 120.050, 119.770, 1330238.000, 1727706836622
120.009, 120.250, 120.260, 119.916, 1535774.000, 1727706896622
120.250, 120.175, 120.300, 119.939, 1152644.000, 1727706956621
120.176, 120.060, 120.250, 119.996, 973240.000, 1727707016622
120.060, 120.023, 120.142, 119.930, 731748.000, 1727707076622
120.023, 120.063, 120.100, 119.810, 976096.000, 1727707136622
120.064, 120.024, 120.109, 119.940, 527618.000, 1727707196622
120.030, 120.040, 120.140, 119.971, 904134.000, 1727707256622
120.040, 119.970, 120.090, 119.930, 642028.000, 1727707316622
119.960, 119.790, 120.046, 119.770, 878682.000, 1727707376621
119.791, 119.780, 120.038, 119.660, 1044656.000, 1727707436621
119.780, 119.810, 120.021, 119.730, 618546.000, 1727707496621
119.800, 119.939, 119.983, 119.770, 661716.000, 1727707556622
119.930, 119.810, 120.000, 119.780, 652564.000, 1727707616621
119.818, 119.819, 119.940, 119.790, 409768.000, 1727707676622
119.820, 119.931, 120.000, 119.680, 880225.000, 1727707736621
