Open, Close, Max, Min, Volume, Creation Time
261.880, 261.712, 262.825, 261.557, 620110.000, 1727705696621
261.685, 261.500, 262.705, 261.410, 534046.000, 1727705756621
261.500, 261.340, 262.404, 261.160, 611744.000, 1727705816621
261.310, 261.140, 262.500, 261.130, 1101130.000, 1727705876621
261.160, 260.870, 262.131, 260.600, 778774.000, 1727705936621
260.930, 260.960, 261.900, 260.850, 460068.000, 1727705996621
260.950, 261.040, 261.737, 260.850, 586796.000, 1727706056621
261.100, 260.213, 261.510, 260.180, 874068.000, 1727706116621
260.213, 260.330, 261.402, 260.150, 542059.000, 1727706176621
260.320, 260.100, 261.194, 260.100, 407051.000, 1727706236621
260.100, 259.523, 261.050, 259.500, 890013.000, 1727706296621
259.540, 259.524, 260.799, 259.470, 793620.000, 1727706356621
259.530, 259.920, 260.618, 259.320, 739517.000, 1727706416621
259.920, 259.880, 260.413, 259.560, 527897.000, 1727706476621
259.841, 259.440, 260.215, 259.260, 635456.000, 1727706536621
259.520, 259.690, 260.154, 259.350, 511793.000, 1727706596621
259.740, 259.945, 260.270, 259.610, 458348.000, 1727706656621
259.960, 259.571, 260.150, 259.560, 570398.000, 1727706716622
259.571, 258.750, 259.949, 258.740, 968390.000, 1727706776622
258.750, 259.330, 259.685, 258.650, 630526.000, 1727706836621
259.350, 259.355, 259.590, 259.037, 508656.000, 1727706896621
259.362, 258.850, 259.537, 258.820, 488913.000, 1727706956621
258.850, 258.730, 259.560, 258.720, 536439.000, 1727707016621
258.750, 258.631, 262.000, 258.430, 1236018.000, 1727707076621
258.631, 258.670, 259.255, 258.170, 715616.000, 1727707136621
258.635, 258.580, 259.184, 258.311, 451187.000, 1727707196621
258.625, 259.095, 259.430, 258.515, 685167.000, 1727707256621
259.095, 258.760, 259.259, 258.700, 420878.000, 1727707316621
258.738, 257.730, 258.947, 257.710, 1063528.000, 1727707376621
257.770, 257.855, 258.736, 257.710, 665781.000, 1727707436621
257.855, 257.658, 258.655, 257.540, 715005.000, 1727707496621
257.630, 257.789, 258.491, 257.549, 617512.000, 1727707556622
257.780, 257.599, 258.375, 257.530, 534570.000, 1727707616621
257.590, 256.930, 258.303, 256.920, 843146.000, 1727707676621
256.930, 257.555, 258.024, 256.810, 1107011.000, 1727707736621
257.542, 257.670, 257.933, 257.224, 431751.000, 1727707796621
257.680, 258.085, 258.120, 257.356, 545628.000, 1727707856621
