Open, Close, Max, Min, Volume, Creation Time
2633.770, 2633.240, 2634.310, 2633.230, 26.303, 1727701136621
2633.240, 2633.650, 2634.500, 2633.200, 58.804, 1727701196621
2633.650, 2633.210, 2634.490, 2633.090, 117.954, 1727701256621
2633.200, 2633.900, 2634.420, 2633.200, 74.681, 1727701316622
2633.900, 2635.250, 2635.630, 2633.890, 157.032, 1727701376622
2635.250, 2636.700, 2638.000, 2635.240, 138.567, 1727701436622
2636.760, 2636.220, 2638.000, 2636.140, 62.503, 1727701496622
2636.230, 2635.010, 2637.400, 2634.620, 104.850, 1727701556621
2635.000, 2633.230, 2635.010, 2633.220, 43.526, 1727701616622
2633.230, 2632.320, 2633.460, 2632.320, 63.335, 1727701676622
2632.320, 2631.480, 2632.330, 2631.350, 67.102, 1727701736622
2631.470, 2632.910, 2632.910, 2631.360, 61.697, 1727701796622
2632.910, 2635.490, 2635.500, 2632.910, 66.250, 1727701856622
2635.500, 2634.770, 2635.510, 2634.500, 47.973, 1727701916622
2634.760, 2635.110, 2635.320, 2634.760, 38.175, 1727701976622
2635.230, 2635.110, 2636.000, 2635.080, 112.894, 1727702036622
2635.110, 2635.700, 2635.730, 2635.100, 106.301, 1727702096622
2635.690, 2635.290, 2635.700, 2635.040, 104.020, 1727702156622
2635.580, 2635.990, 2637.500, 2635.300, 81.654, 1727702216622
2635.990, 2635.690, 2636.140, 2635.100, 54.899, 1727702276621
2635.700, 2636.610, 2637.500, 2635.520, 65.225, 1727702336622
2636.610, 2637.700, 2638.800, 2636.600, 198.260, 1727702396622
2637.700, 2634.710, 2638.330, 2634.520, 142.417, 1727702456622
2634.760, 2634.120, 2635.470, 2634.120, 73.514, 1727702516622
2634.120, 2636.810, 2637.310, 2634.120, 151.186, 1727702576622
2636.800, 2636.910, 2638.940, 2636.220, 211.073, 1727702636622
2636.920, 2635.040, 2637.100, 2635.040, 113.622, 1727702696622
2635.050, 2635.010, 2635.390, 2634.790, 87.064, 1727702756621
2635.010, 2633.490, 2635.010, 2632.250, 127.317, 1727702816621
2633.490, 2632.420, 2633.490, 2631.400, 142.568, 1727702876621
2632.410, 2631.800, 2632.420, 2629.700, 365.661, 1727702936621
2631.790, 2631.190, 2631.790, 2630.600, 44.176, 1727702996623
2631.200, 2629.330, 2631.500, 2629.300, 79.240, 1727703056622
2631.330, 2628.720, 2631.330, 2628.580, 157.499, 1727703116622
2629.550, 2629.420, 2632.100, 2628.490, 116.413, 1727703176622
2629.250, 2631.850, 2632.900, 2629.250, 218.942, 1727703236621
2631.860, 2632.390, 2633.000, 2629.660, 83.531, 1727703296621
2632.400, 2631.480, 2633.720, 2629.240, 170.787, 1727703356622
2632.850, 2632.900, 2633.560, 2631.010, 194.630, 1727703416621
2633.280, 2631.990, 2633.480, 2631.370, 85.134, 1727703476622
2631.990, 2631.290, 2632.930, 2631.000, 88.566, 1727703536622
2631.290, 2628.490, 2631.550, 2628.490, 85.684, 1727703596622
2628.490, 2628.120, 2628.890, 2626.800, 133.258, 1727703656622
2628.120, 2627.590, 2628.200, 2626.920, 158.842, 1727703716621
2627.590, 2627.000, 2627.840, 2626.900, 79.858, 1727703776621
2626.660, 2628.320, 2628.330, 2624.600, 205.046, 1727703836623
2628.320, 2630.500, 2631.490, 2628.320, 195.426, 1727703896622
2630.500, 2632.500, 2633.770, 2630.500, 208.691, 1727703956623
2632.480, 2631.500, 2633.330, 2631.000, 119.276, 1727704016623
2631.500, 2632.020, 2633.750, 2631.500, 125.432, 1727704076621
