Symbol, Moving Average, Total Volume, Creation Time
AMZN, 187.358, 2783685, 1727703776622
AMZN, 187.372, 2865325, 1727703836624
AMZN, 187.383, 2948790, 1727703896623
AMZN, 187.474, 1859837, 1727703956626
AMZN, 187.519, 1793488, 1727704016624
AMZN, 187.623, 1676026, 1727704076622
AMZN, 187.680, 1554261, 1727704136622
AMZN, 187.727, 1422223, 1727704196622
AMZN, 187.818, 1277179, 1727704256622
AMZN, 187.876, 1193227, 1727704316622
AMZN, 187.906, 1124550, 1727704376622
AMZN, 187.874, 1071399, 1727704436622
AMZN, 187.835, 994884, 1727704496622
AMZN, 187.804, 975935, 1727704556622
AMZN, 187.770, 959499, 1727704616622
AMZN, 187.738, 1710061, 1727704676622
AMZN, 187.704, 1729408, 1727704736622
AMZN, 187.684, 1704468, 1727704796622
AMZN, 187.645, 1686676, 1727704856622
AMZN, 187.618, 1702493, 1727704916622
AMZN, 187.570, 1730613, 1727704976622
AMZN, 187.502, 1782575, 1727705036622
AMZN, 187.474, 1750359, 1727705096622
AMZN, 187.404, 1806223, 1727705156622
AMZN, 187.248, 1906164, 1727705216622
AMZN, 187.161, 1909923, 1727705276622
AMZN, 187.068, 1891810, 1727705336622
AMZN, 186.929, 1968906, 1727705396622
AMZN, 186.842, 2036242, 1727705456622
AMZN, 186.786, 2064386, 1727705516622
AMZN, 186.728, 1258077, 1727705576622
AMZN, 186.671, 1198597, 1727705636622
AMZN, 186.623, 1175157, 1727705696622
AMZN, 186.523, 1231472, 1727705756622
AMZN, 186.457, 1255463, 1727705816622
AMZN, 186.392, 1238005, 1727705876622
AMZN, 186.313, 1191418, 1727705936622
AMZN, 186.271, 1231883, 1727705996622
AMZN, 186.215, 1215621, 1727706056622
AMZN, 186.170, 1116826, 1727706116622
AMZN, 186.137, 1105159, 1727706176622
AMZN, 186.106, 1102070, 1727706236622
AMZN, 186.070, 1033941, 1727706296622
AMZN, 186.010, 1051558, 1727706356622
AMZN, 185.954, 1045466, 1727706416622
AMZN, 185.923, 1059841, 1727706476622
AMZN, 185.891, 1121894, 1727706536622
AMZN, 185.872, 1189642, 1727706596622
AMZN, 185.860, 1130153, 1727706656622
AMZN, 185.865, 1106456, 1727706716623
AMZN, 185.868, 1105223, 1727706776624
AMZN, 185.874, 1138926, 1727706836623
AMZN, 185.890, 1150624, 1727706896622
AMZN, 185.903, 1130540, 1727706956622
AMZN, 185.915, 1132506, 1727707016622
AMZN, 185.909, 1122405, 1727707076622
AMZN, 185.893, 1196760, 1727707136622
AMZN, 185.870, 1180723, 1727707196622
AMZN, 185.875, 1103673, 1727707256622
AMZN, 185.856, 1143140, 1727707316622
AMZN, 185.828, 1179878, 1727707376622
AMZN, 185.793, 1169034, 1727707436622
AMZN, 185.759, 1142252, 1727707496622
AMZN, 185.721, 1126094, 1727707556622
AMZN, 185.665, 1163722, 1727707616622
AMZN, 185.622, 1163451, 1727707676622
AMZN, 185.572, 1137312, 1727707736622
AMZN, 185.524, 1129464, 1727707796622
AMZN, 185.482, 1184639, 1727707856622
AMZN, 185.433, 1198608, 1727707916622
AMZN, 185.402, 1208829, 1727707976622
AMZN, 185.374, 1138427, 1727708036622
AMZN, 185.329, 1123843, 1727708096622
AMZN, 185.297, 1116014, 1727708156622
AMZN, 185.261, 1082276, 1727708216622
AMZN, 185.237, 1051868, 1727708276622
AMZN, 185.220, 1012730, 1727708336622
AMZN, 185.199, 1006829, 1727708396622
AMZN, 185.148, 1225419, 1727708456622
AMZN, 185.132, 1194143, 1727708516622
AMZN, 185.123, 1131883, 1727708576622
AMZN, 185.113, 1085313, 1727708636622
AMZN, 185.101, 1073837, 1727708696622
AMZN, 185.087, 1028481, 1727708756622
AMZN, 185.074, 1037610, 1727708816622
