Open, Close, Max, Min, Volume, Creation Time
186.540, 186.530, 186.671, 186.400, 64197.000, 1727705276621
186.551, 186.415, 186.859, 186.400, 50187.000, 1727705336621
186.420, 186.265, 186.808, 186.180, 132791.000, 1727705396621
186.265, 186.380, 186.676, 186.150, 110898.000, 1727705456621
186.440, 186.530, 186.607, 186.291, 87598.000, 1727705516621
186.539, 186.410, 186.560, 186.349, 46035.000, 1727705576621
186.420, 186.330, 186.539, 186.300, 43503.000, 1727705636621
186.315, 186.155, 186.440, 186.120, 43384.000, 1727705696621
186.160, 186.022, 186.424, 185.960, 128950.000, 1727705756621
186.042, 185.890, 186.206, 185.810, 82066.000, 1727705816621
185.900, 185.831, 186.261, 185.820, 63764.000, 1727705876621
185.830, 185.890, 186.222, 185.770, 67268.000, 1727705936621
185.880, 185.899, 186.153, 185.850, 66995.000, 1727705996621
185.907, 185.960, 186.113, 185.830, 77576.000, 1727706056621
185.960, 185.995, 186.071, 185.860, 51614.000, 1727706116621
186.010, 185.950, 186.020, 185.903, 52530.000, 1727706176621
185.950, 185.910, 186.020, 185.860, 47098.000, 1727706236621
185.906, 185.800, 185.957, 185.770, 64662.000, 1727706296621
185.785, 185.581, 185.931, 185.570, 128515.000, 1727706356621
185.585, 185.850, 185.890, 185.580, 81506.000, 1727706416621
185.850, 185.920, 185.920, 185.701, 60410.000, 1727706476621
185.905, 185.780, 185.920, 185.700, 105556.000, 1727706536621
185.800, 185.900, 185.980, 185.750, 111132.000, 1727706596621
185.910, 186.099, 186.199, 185.772, 69461.000, 1727706656621
186.087, 186.055, 186.170, 185.824, 58369.000, 1727706716621
186.055, 185.860, 186.082, 185.830, 62531.000, 1727706776621
185.864, 186.075, 186.110, 185.790, 100971.000, 1727706836621
186.075, 186.200, 186.240, 185.865, 78693.000, 1727706896621
186.200, 186.200, 186.270, 186.023, 57492.000, 1727706956621
186.190, 185.930, 186.260, 185.930, 53580.000, 1727707016621
185.940, 185.800, 186.151, 185.780, 42429.000, 1727707076621
186.009, 185.740, 186.202, 185.606, 121453.000, 1727707136621
185.740, 185.700, 185.958, 185.630, 48625.000, 1727707196621
185.710, 185.680, 185.956, 185.630, 51465.000, 1727707256621
185.675, 185.470, 185.918, 185.450, 120973.000, 1727707316621
185.480, 185.420, 185.844, 185.380, 97148.000, 1727707376621
185.418, 185.340, 185.593, 185.250, 94712.000, 1727707436621
185.334, 185.260, 185.850, 185.250, 84350.000, 1727707496621
185.270, 185.370, 185.615, 185.250, 53303.000, 1727707556622
185.370, 185.230, 185.521, 185.170, 95997.000, 1727707616621
185.220, 185.290, 185.465, 185.220, 62260.000, 1727707676621
185.290, 185.320, 185.428, 185.080, 74832.000, 1727707736621
185.311, 185.298, 185.389, 185.210, 70845.000, 1727707796621
185.299, 185.293, 185.372, 185.220, 112667.000, 1727707856621
185.315, 185.150, 185.344, 185.078, 67549.000, 1727707916621
185.160, 185.185, 185.290, 185.140, 52650.000, 1727707976621
185.189, 185.206, 185.289, 185.100, 51051.000, 1727708036621
185.187, 185.149, 185.267, 185.130, 34041.000, 1727708096621
185.140, 185.140, 185.253, 185.120, 43636.000, 1727708156621
185.139, 185.110, 185.167, 185.080, 87235.000, 1727708216621
185.101, 185.109, 185.208, 185.070, 66740.000, 1727708276621
